Red,JJ,O
Kawasaki,NNP,O
klr,VBD,O
650,CD,O
19500,CD,O
miles,NNS,O
2005,CD,O
Clean,NNP,O
title,NN,O
Pink,NNP,O
slip,NN,O
in,IN,O
hand,NN,O
Tag,NNP,O
up,RB,O
to,TO,O
date,NN,O
Extras,NNS,O
:,:,O
Yoshimura,NNP,O
exhaust,VBP,O
Pro,NNP,O
taper,FW,O
handle,NN,O
bar,NN,O
Acerbis,NNP,O
hand,NN,O
guards,NNS,O
Front,NNP,O
light,VBD,O
guard,RB,O
Front,NNP,O
brake,NN,O
disc,NN,O
guard,NN,O
Progressive,NNP,O
front,NN,O
suspension,NN,O
Skid,NNP,O
plate,NN,O
Eagle,NNP,O
mike,NN,O
front,NN,O
fork,NN,O
braces,NNS,O
Doo-hickey,NNP,O
Dynojet,NNP,O
stage,NN,O
2,CD,O
Sargeant,NNP,O
seat,NN,O
K,NNP,O
&,CC,O
N,NNP,O
air,NN,O
filter,NN,O
Rear,NNP,O
brake,NN,O
cylinder,NN,O
guard,NN,O
Miror,NNP,O
anti,NN,O
vibrator,NN,O
