Lowered,VBD,O
the,DT,O
Price,NNP,O
BIG,NNP,O
TIME,NNP,O
",",",",O
Best,NNP,O
Deal,NNP,O
you,PRP,O
can,MD,O
find,VB,O
!,.,O
This,DT,O
is,VBZ,O
an,DT,O
Collector,NNP,O
Custom,NNP,O
Bike,IN,O
``,``,O
NOW,NNP,O
for,IN,O
Sale,NNP,O
'','',O
it,PRP,O
is,VBZ,O
sitting,VBG,O
in,IN,O
my,PRP$,O
Garage,NN,O
and,CC,O
i,NN,O
am,VBP,O
not,RB,O
riding,VBG,O
it,PRP,O
...,:,O
It,PRP,O
is,VBZ,O
``,``,O
ONE,CD,O
OF,NNP,O
A,NNP,O
KIND,NNP,O
'','',O
",",",",O
Build,NNP,O
from,IN,O
Eric,NNP,O
Schwarzkopf,NNP,O
(,(,O
Los,NNP,O
Angeles,NNP,O
),),O
in,IN,O
2004,CD,O
and,CC,O
has,VBZ,O
less,JJR,O
the,DT,O
700,CD,O
miles.It,NN,O
was,VBD,O
in,IN,O
a,DT,O
Magazine,NNP,O
the,DT,O
Robb,NNP,O
Report,NNP,O
Motorcycling,NNP,O
in,IN,O
Sept/2005.These,NNP,O
Bikes,NNP,O
you,PRP,O
ca,MD,O
n't,RB,O
find,VB,O
them,PRP,O
anymore,RB,O
there,EX,O
Special,JJ,O
It,PRP,O
is,VBZ,O
a,DT,O
Collector,NNP,O
Bike,NNP,O
.,.,O
The,DT,O
Building,NN,O
was,VBD,O
75.000.00,CD,O
i,JJ,O
give,VBP,O
it,PRP,O
away,RB,O
because,IN,O
it,PRP,O
is,VBZ,O
sitting,VBG,O
in,IN,O
my,PRP$,O
garage,NN,O
and,CC,O
i,NN,O
do,VBP,O
n't,RB,O
ride,VB,O
it..,JJ,O
FRAME,NNP,O
:,:,O
DESIGN,NN,O
AND,CC,O
BUILT,NNP,O
BY,NNP,O
DIAMOND,NNP,O
CHASSIS,NNP,O
",",",",O
SUSPENSION,NNP,O
:,:,O
FRONT,NNP,O
FORK,NNP,O
16,CD,O
'','',O
OVER,IN,O
AMERICAN,NNP,O
SUSPENSION,NNP,O
",",",",O
REAR-ONE,NNP,O
HI-LO,NNP,O
RIDER,NNP,O
AIR,NNP,O
SHOCK,NNP,O
",",",",O
ENGINE,NNP,O
:,:,O
S,NNP,O
&,CC,O
S145CI,NNP,O
45,CD,O
ANNIV.TRIBUTE,NNP,O
MOTOR-BIGGEST,NN,O
THEY,NNP,O
EVER,NNP,O
BUILT,NNP,O
",",",",O
EXHAUST-SCWARTZKOPF,NNP,O
EXCLUSIVE,NNP,O
CUSTOMS,NNP,O
",",",",O
TRANSMISSION-BAKER,NNP,O
"BILLET,6",NNP,O
SPEED,NNP,O
",",",",O
BRAKES/CLUTCH-BOTH,NNP,O
HYDRAULIC,NNP,O
BY,NNP,O
PERFORMANCE,NNP,O
MACHINE,NNP,O
",",",",O
WHEELS-PRO,NNP,O
ONE,NNP,O
FRONT,NNP,O
21X2.25,CD,O
",",",",O
BACK,NNP,O
18X10.50,CD,O
",",",",O
TIRES-FRONT,NNP,O
AVON,NNP,O
VENOM,NNP,O
80/90X21,CD,O
",",",",O
REAR,NNP,O
AVON,NNP,O
VENOM,NNP,O
300X18,CD,O
",",",",O
SEAT-BILL,NNP,O
WALL,NNP,O
LEATHERS,NNP,O
",",",",O
PERF.RED.PAINT,NNP,O
&,CC,O
GRAPGICS-TONY,NNP,O
MARKUS,NNP,O
",",",",O
CHROME/POLISHING-SUPREME,NNP,O
PLATING,NNP,O
.,.,O
It,PRP,O
is,VBZ,O
a,DT,O
Collector,NNP,O
Bike,NNP,O
for,IN,O
more,JJR,O
information,NN,O
please,NN,O
call,VB,O
me-JC,JJ,O
anytime,NN,O
23995,CD,O
",",",",O
-,:,O
OBO,NN,O
