I,PRP,O
have,VBP,O
a,DT,O
2011,CD,O
crf450r,NN,O
It,PRP,O
has,VBZ,O
high,JJ,O
compression,NN,O
piston,NN,O
full,JJ,O
Hinson,NNP,O
clutch,NN,O
$,$,O
1100,CD,O
for,IN,O
the,DT,O
clutch,NN,O
.,.,O
Full,NNP,O
fmf,NN,O
exhaust,NN,O
.,.,O
New,NNP,O
fat,JJ,O
bars,NNS,O
.,.,O
Arc,NNP,O
brake,VBP,O
level,NN,O
.,.,O
Sun,NNP,O
line,NN,O
clutch,NN,O
lever,NN,O
.,.,O
New,NNP,O
skid,JJ,O
plate,NN,O
.,.,O
Hammer,NNP,O
head,NN,O
case,NN,O
saver,NN,O
.,.,O
Great,NNP,O
tires,VBZ,O
.,.,O
Renthal,NNP,O
sprocket,NN,O
and,CC,O
chain,NN,O
.,.,O
Ready,JJ,O
to,TO,O
go,VB,O
great,JJ,O
bike,NN,O
call,NN,O
