2001,CD,O
Honda,NNP,O
XR400,NNP,O
Dualsport,NNP,O
dirtbike,NN,O
in,IN,O
excellent,JJ,O
condition,NN,O
",",",",O
it,PRP,O
has,VBZ,O
low,JJ,O
miles,NNS,O
and,CC,O
comes,VBZ,O
with,IN,O
a,DT,O
baja,NN,O
designs,NN,O
headlight,NN,O
and,CC,O
brake,VB,O
light,JJ,O
kit,NNS,O
",",",",O
good,JJ,O
tires,NNS,O
",",",",O
It,PRP,O
is,VBZ,O
kickstart,VBN,O
only,RB,O
starts,VBZ,O
easy,JJ,O
and,CC,O
runs,VBZ,O
great,JJ,O
!,.,O
Bike,NNP,O
has,VBZ,O
been,VBN,O
well,RB,O
maintained,VBN,O
and,CC,O
garage,NN,O
kept,VBD,O
always,RB,O
.,.,O
It,PRP,O
is,VBZ,O
registered,VBN,O
with,IN,O
a,DT,O
CA,NNP,O
street,NN,O
legal,JJ,O
license,NN,O
plate,NN,O
and,CC,O
is,VBZ,O
ready,JJ,O
to,TO,O
ride,VB,O
",",",",O
pinkslip,NN,O
in,IN,O
hand,NN,O
.,.,O
$,$,O
3350,CD,O
obo,NN,O
Cash,NNP,O
only,RB,O
.,.,O
