Bmw,NNP,O
Dakar,NNP,O
650,CD,O
",",",",O
Rare,NNP,O
Motorcycle,NNP,O
",",",",O
2003,CD,O
with,IN,O
fuel,NN,O
injection,NN,O
",",",",O
ABS,NNP,O
brakes,NNS,O
",",",",O
heated,VBN,O
grips,NNS,O
.,.,O
Bmw,NNP,O
service,NN,O
history,NN,O
up,RB,O
to,TO,O
19000,CD,O
miles,NNS,O
",",",",O
clear,JJ,O
title,NN,O
",",",",O
currently,RB,O
registered,VBN,O
thru,NN,O
2018,CD,O
",",",",O
25k,CD,O
mileage,NN,O
",",",",O
This,DT,O
bike,NN,O
is,VBZ,O
an,DT,O
original,JJ,O
Dakar,NNP,O
model,NN,O
with,IN,O
the,DT,O
21,CD,O
inch,NN,O
front,NN,O
wheel,NN,O
",",",",O
ABS,NNP,O
",",",",O
longer,JJR,O
travel,NN,O
suspension,NN,O
back,RB,O
and,CC,O
front,NN,O
",",",",O
factory,NN,O
Dakar,NNP,O
paint,NN,O
job,NN,O
",",",",O
has,VBZ,O
brand,NN,O
new,JJ,O
tires,NNS,O
back,RB,O
and,CC,O
front,RB,O
",",",",O
new,JJ,O
battery,NN,O
",",",",O
all,DT,O
fluids,NNS,O
oil,NN,O
and,CC,O
filters,NNS,O
changed,VBD,O
",",",",O
comes,VBZ,O
with,IN,O
original,JJ,O
toolkit,NN,O
and,CC,O
manual,JJ,O
",",",",O
$,$,O
3795,CD,O
obo,NN,O
