Wanted,VBN,O
NON-RUNNING,NN,O
80,CD,O
's,POS,O
or,CC,O
newer,JJR,O
Japanese,JJ,O
street,NN,O
bikes,NNS,O
or,CC,O
60,CD,O
's,POS,O
British,JJ,O
bike,NN,O
or,CC,O
Chinese,JJ,O
150cc,CD,O
scooters,NNS,O
.,.,O
Looking,VBG,O
for,IN,O
basically,RB,O
complete,JJ,O
motorcycle,NN,O
.,.,O
NO,UH,O
wrecked,VBD,O
",",",",O
NO,NNP,O
rusted,VBD,O
or,CC,O
NO,NNP,O
beat,VB,O
up,RP,O
trashed,VBN,O
bike,NN,O
.,.,O
No,DT,O
bad,JJ,O
engines,NNS,O
or,CC,O
transmissions,NNS,O
.,.,O
MUST,NNP,O
HAVE,NNP,O
clear,JJ,O
title,NN,O
unless,IN,O
it,PRP,O
is,VBZ,O
an,DT,O
old,JJ,O
60,CD,O
's,POS,O
Triumph,NNP,O
",",",",O
BSA,NNP,O
or,CC,O
Norton,NNP,O
