Selling,VBG,O
my,PRP$,O
other,JJ,O
girlfriend,NN,O
.,.,O
She,PRP,O
has,VBZ,O
been,VBN,O
with,IN,O
me,PRP,O
since,IN,O
I,PRP,O
bought,VBD,O
her,PRP,O
new,JJ,O
in,IN,O
2004,CD,O
for,IN,O
23K,CD,O
.,.,O
Since,IN,O
then,RB,O
I,PRP,O
've,VBP,O
added,VBN,O
3K,CD,O
more,JJR,O
and,CC,O
it,PRP,O
shows,VBZ,O
.,.,O
Chrome,NNP,O
controls,NNS,O
",",",",O
flame,NN,O
pegs,NN,O
and,CC,O
grips,NNS,O
",",",",O
as,RB,O
well,RB,O
as,IN,O
the,DT,O
brake,NN,O
and,CC,O
shifter,NN,O
.,.,O
Stage,VB,O
one,CD,O
kit,NN,O
",",",",O
K,NNP,O
&,CC,O
N,NNP,O
filter,NN,O
",",",",O
Big,NNP,O
Shot,NNP,O
Radius,NNP,O
Vance,NNP,O
&,CC,O
Hines,NNP,O
headers,NNS,O
",",",",O
street,NN,O
slammer,JJ,O
handlebars,NNS,O
.,.,O
Twin,NNP,O
cam,VBD,O
88,CD,O
",",",",O
1450cc,CD,O
.,.,O
Front,NNP,O
rim,NN,O
is,VBZ,O
a,DT,O
California,NNP,O
'Roll,MD,O
Out,NNP,O
',POS,O
",",",",O
rear,VBP,O
is,VBZ,O
solid,JJ,O
aluminum,NN,O
.,.,O
This,DT,O
is,VBZ,O
an,DT,O
FXSTD,NNP,O
",",",",O
softail,NN,O
deuce,NN,O
",",",",O
they,PRP,O
only,RB,O
made,VBD,O
these,DT,O
for,IN,O
2,CD,O
years,NNS,O
I,PRP,O
think,VBP,O
",",",",O
so,IN,O
it,PRP,O
'll,MD,O
probably,RB,O
be,VB,O
collectable,JJ,O
.,.,O
Engine,NN,O
has,VBZ,O
never,RB,O
been,VBN,O
opened,VBN,O
.,.,O
All,DT,O
services,NNS,O
done,VBN,O
and,CC,O
oil,NN,O
always,RB,O
changed,VBD,O
before,IN,O
needed,VBN,O
.,.,O
Tiny,JJ,O
teardrop,NN,O
mirrors,NNS,O
look,VBP,O
cool,JJ,O
but,CC,O
suck,VBD,O
to,TO,O
look,VB,O
behind,IN,O
with,IN,O
",",",",O
and,CC,O
theyre,NN,O
losing,VBG,O
a,DT,O
little,JJ,O
bit,NN,O
of,IN,O
chrome,NN,O
",",",",O
why,WRB,O
anyone,NN,O
would,MD,O
chrome,VB,O
billet,NN,O
aluminum,NN,O
is,VBZ,O
beyond,IN,O
me,PRP,O
",",",",O
but,CC,O
only,RB,O
22K,CD,O
original,JJ,O
miles,NNS,O
.,.,O
Normal,JJ,O
scuffing,NN,O
(,(,O
very,RB,O
small,JJ,O
you,PRP,O
probably,RB,O
wo,MD,O
n't,RB,O
even,RB,O
notice,RB,O
),),O
",",",",O
but,CC,O
shes,NNS,O
been,VBN,O
very,RB,O
well,RB,O
cared,VBN,O
for,IN,O
.,.,O
Always,NNS,O
garaged,VBD,O
and,CC,O
covered,VBD,O
the,DT,O
entire,JJ,O
time,NN,O
I,PRP,O
've,VBP,O
owned,VBN,O
her,PRP$,O
.,.,O
Been,NNP,O
to,TO,O
Laughlin,NNP,O
once,RB,O
",",",",O
couple,NN,O
of,IN,O
Love,NNP,O
Rides,NNP,O
",",",",O
and,CC,O
the,DT,O
rest,NN,O
is,VBZ,O
around,IN,O
town,NN,O
.,.,O
Good,JJ,O
brakes,NNS,O
",",",",O
newer,JJR,O
tires,NNS,O
.,.,O
Runs,NNP,O
perfectly,RB,O
and,CC,O
always,RB,O
fires,NNS,O
right,VBD,O
up,RP,O
.,.,O
Also,RB,O
has,VBZ,O
VERY,RB,O
audible,JJ,O
alarm,NN,O
.,.,O
Comes,VBZ,O
with,IN,O
cover,NN,O
and,CC,O
battery,NN,O
tender,NN,O
(,(,O
hard,JJ,O
wired,VBN,O
",",",",O
just,RB,O
plug,NN,O
it,PRP,O
in,IN,O
),),O
",",",",O
my,PRP$,O
loss,NN,O
your,PRP$,O
gain,NN,O
.,.,O
8K,CD,O
OBO,NNP,O
.,.,O
Thanks,NNS,O
for,IN,O
looking,VBG,O
!,.,O
Serious,NNP,O
only,RB,O
",",",",O
please,VB,O
do,VBP,O
n't,RB,O
waste,VB,O
my,PRP$,O
time,NN,O
.,.,O
Coming,VBG,O
at,IN,O
me,PRP,O
with,IN,O
scams,NNS,O
or,CC,O
cashiers,NNS,O
checks,NNS,O
or,CC,O
some,DT,O
other,JJ,O
bullshit,NN,O
can,MD,O
be,VB,O
hazardous,JJ,O
to,TO,O
your,PRP$,O
health,NN,O
",",",",O
cash,NN,O
only,RB,O
.,.,O
Currently,RB,O
registered,VBN,O
",",",",O
squeaky,JJ,O
clean,JJ,O
title,NN,O
.,.,O
Eight,NNP,O
one,CD,O
eight,CD,O
720-1058,NN,O
