2017,CD,O
kx250f,NN,O
",",",",O
really,RB,O
good,JJ,O
shape,NN,O
.,.,O
Was,VB,O
a,DT,O
race,NN,O
team,NN,O
bike,NN,O
.,.,O
FMF,NNP,O
pipe,NN,O
has,VBZ,O
45,CD,O
minutes,NNS,O
on,IN,O
it,PRP,O
.,.,O
Crank,NNP,O
has,VBZ,O
1.5,CD,O
hours,NNS,O
Piston,NNP,O
is,VBZ,O
stock,NN,O
and,CC,O
new,JJ,O
Clutch,NNP,O
is,VBZ,O
stock,NN,O
Valves,NNS,O
and,CC,O
cams,NNS,O
stock,NN,O
.,.,O
Nice,NNP,O
and,CC,O
reliable,JJ,O
.,.,O
$,$,O
5300,CD,O
firm,NN,O
.,.,O
Text,VB,O
me,PRP,O
sixsix1-998-six7two7,JJ,O
