2003,CD,O
full,JJ,O
custom,NN,O
chopper,NN,O
",",",",O
3000,CD,O
miles,NNS,O
from,IN,O
built-ultam,JJ,O
ttle,NNS,O
too,RB,O
much,JJ,O
to,TO,O
list,VB,O
.look,NN,O
at,IN,O
the,DT,O
pics-,NN,O
this,DT,O
bikes,VBZ,O
sick,JJ,O
",",",",O
CALL,NNP,O
for,IN,O
more,JJR,O
info.FREDY,JJ,O
thanks-,NN,O
trades,NNS,O
1971,CD,O
or,CC,O
older,JJR,O
cars,NNS,O
jaruar,VBP,O
xke,JJ,O
fxrp,JJ,O
camper,NN,O
4x4,CD,O
van,NN,O
.,.,O
fxr,JJ,O
dodge,NN,O
ford,NN,O
merc,VBZ,O
rv,JJ,O
c,JJ,O
class,NN,O
gold,NN,O
silver,NN,O
motorcycle,NN,O
boat,NN,O
plane,NN,O
classic..,NN,O
