1989,CD,O
Honda,NNP,O
VTR250,NNP,O
or,CC,O
vtr,$,O
250,CD,O
.,.,O
Needs,NNP,O
bodywork,NN,O
",",",",O
and,CC,O
some,DT,O
work,NN,O
.,.,O
All,PDT,O
the,DT,O
important,JJ,O
pieces,NNS,O
are,VBP,O
there,RB,O
.,.,O
These,DT,O
bikes,NNS,O
revved,VBD,O
to,TO,O
the,DT,O
moon,NN,O
and,CC,O
had,VBD,O
great,JJ,O
gas,NN,O
mileage,NN,O
and,CC,O
custom,NN,O
capabilities,NNS,O
.,.,O
No,DT,O
paperwork,NN,O
but,CC,O
I,PRP,O
'll,MD,O
give,VB,O
you,PRP,O
a,DT,O
bill,NN,O
of,IN,O
sale,NN,O
.,.,O
