An,DT,O
excellent,JJ,O
GL,NN,O
:,:,O
looks,VBZ,O
great,JJ,O
",",",",O
rides,VBZ,O
great,JJ,O
.,.,O
Every,NNP,O
part,NN,O
on,IN,O
this,DT,O
bike,NN,O
has,VBZ,O
been,VBN,O
cleaned/inspected/renewed,VBN,O
or,CC,O
replaced,VBN,O
",",",",O
from,IN,O
crank,JJ,O
bearings,NNS,O
to,TO,O
starter,VB,O
button,NN,O
.,.,O
Many,JJ,O
upgrades,NNS,O
",",",",O
e.g,RB,O
.,.,O
new,JJ,O
Bridgestone,NNP,O
BT-45s,NNP,O
",",",",O
respoked,VBD,O
rims,NNS,O
",",",",O
fork,NN,O
brace,NN,O
",",",",O
Hagon,NNP,O
shocks,NNS,O
",",",",O
steel-braided,JJ,O
brake,NN,O
lines,NNS,O
",",",",O
flashing,VBG,O
brake,NN,O
light,NN,O
",",",",O
new,JJ,O
seat,NN,O
cover,NN,O
",",",",O
throttle,JJ,O
cables,NNS,O
",",",",O
etc,FW,O
etc,FW,O
.,.,O
10k,CD,O
miles,NNS,O
since,IN,O
rebuild,NN,O
",",",",O
current,JJ,O
registration,NN,O
",",",",O
clear,JJ,O
title,NN,O
.,.,O
This,DT,O
bike,NN,O
was,VBD,O
my,PRP$,O
almost-daily,JJ,O
driver,NN,O
for,IN,O
two,CD,O
years,NNS,O
",",",",O
but,CC,O
I,PRP,O
need,VBP,O
space,NN,O
for,IN,O
new,JJ,O
projects,NNS,O
.,.,O
I,PRP,O
'm,VBP,O
happy,JJ,O
to,TO,O
ride,VB,O
you,PRP,O
on,IN,O
it,PRP,O
",",",",O
or,CC,O
you,PRP,O
can,MD,O
test,VB,O
ride,VB,O
yourself,PRP,O
with,IN,O
cash,NN,O
in,IN,O
my,PRP$,O
hand,NN,O
.,.,O
Thanks,NNS,O
",",",",O
B,NNP,O
