1999,CD,O
Harley-Davidson,NNP,O
Sportster,NNP,O
Tracker,NNP,O
Up,NNP,O
for,IN,O
sale,NN,O
is,VBZ,O
my,PRP$,O
1999,CD,O
Harley,NNP,O
Sportster,NNP,O
1250,CD,O
Tracker,NNP,O
.,.,O
I,PRP,O
purchased,VBD,O
this,DT,O
as,IN,O
a,DT,O
stock,NN,O
bike,NN,O
with,IN,O
only,RB,O
"1,900",CD,O
miles,NNS,O
on,IN,O
it,PRP,O
about,IN,O
two,CD,O
years,NNS,O
ago,RB,O
with,IN,O
the,DT,O
intention,NN,O
to,TO,O
build,VB,O
a,DT,O
tracker,NN,O
",",",",O
and,CC,O
here,RB,O
she,PRP,O
is,VBZ,O
.,.,O
I,PRP,O
installed,VBD,O
the,DT,O
new,JJ,O
larger,JJR,O
top,JJ,O
end,NN,O
600,CD,O
miles,NNS,O
ago,RB,O
",",",",O
so,IN,O
the,DT,O
bike,NN,O
has,VBZ,O
roughly,RB,O
"2,600",CD,O
miles,NNS,O
on,IN,O
it,PRP,O
total,JJ,O
.,.,O
This,DT,O
bike,NN,O
has,VBZ,O
been,VBN,O
professionally,RB,O
built,VBN,O
",",",",O
with,IN,O
no,DT,O
expense,NN,O
spared,VBD,O
.,.,O
I,PRP,O
am,VBP,O
selling,VBG,O
to,TO,O
free,VB,O
up,RP,O
some,DT,O
money,NN,O
",",",",O
I,PRP,O
really,RB,O
love,VB,O
this,DT,O
bike,NN,O
!,.,O
Below,NNP,O
is,VBZ,O
the,DT,O
build,JJ,O
list,NN,O
.,.,O
