Clean,JJ,O
Title,NNP,O
Private,NNP,O
Seller,NNP,O
Pink,NNP,O
Slip,NNP,O
in,IN,O
Hand,NNP,O
7k,CD,O
miles,NNS,O
Anything,VBG,O
else,RB,O
you,PRP,O
need,VBP,O
to,TO,O
know,VB,O
will,MD,O
only,RB,O
be,VB,O
answered,VBN,O
in,IN,O
Person,NNP,O
Only,NNP,O
contact,VB,O
me,PRP,O
when,WRB,O
you,PRP,O
are,VBP,O
ready,JJ,O
and,CC,O
with,IN,O
cash,NN,O
in,IN,O
hand,NN,O
No,NNP,O
Trades,NNP,O
",",",",O
flakes,NNS,O
",",",",O
fakes,NNS,O
or,CC,O
dealers,NNS,O
You,PRP,O
can,MD,O
reach,VB,O
me,PRP,O
at,IN,O
three,CD,O
two,CD,O
three,CD,O
five,CD,O
one,CD,O
seven,CD,O
six,CD,O
three,CD,O
one,CD,O
seven,CD,O
