1972,CD,O
BMW,NNP,O
R75/5,NNP,O
in,IN,O
amazing,JJ,O
condition,NN,O
.,.,O
Runs,VBZ,O
perfectly,RB,O
.,.,O
Highly,NNP,O
desired,VBD,O
long,JJ,O
wheelbase,NN,O
version,NN,O
.,.,O
Paint,NNP,O
and,CC,O
chrome,NN,O
in,IN,O
great,JJ,O
condition,NN,O
.,.,O
I,PRP,O
would,MD,O
have,VB,O
no,DT,O
hesitation,NN,O
riding,VBG,O
this,DT,O
bike,NN,O
coast,NN,O
to,TO,O
coast,NN,O
or,CC,O
as,IN,O
a,DT,O
daily,JJ,O
commuter,NN,O
.,.,O
Upgraded,VBN,O
H4,NNP,O
Halogen,NNP,O
headlight,VBD,O
OEM,NNP,O
.,.,O
If,IN,O
you,PRP,O
want,VBP,O
a,DT,O
vintage,NN,O
bike,NN,O
that,IN,O
you,PRP,O
can,MD,O
ride,VB,O
",",",",O
look,VB,O
no,DT,O
further,JJ,O
.,.,O
These,DT,O
are,VBP,O
some,DT,O
of,IN,O
the,DT,O
most,RBS,O
reliable,JJ,O
motorcycles,NNS,O
ever,RB,O
made,VBD,O
.,.,O
Clean,JJ,O
title/current,NN,O
reg,NN,O
Recently,RB,O
serviced,VBD,O
:,:,O
New,NNP,O
battery,NN,O
New,NNP,O
oil,NN,O
filter,NN,O
New,NNP,O
head,NN,O
gasket,NN,O
2,CD,O
new,JJ,O
coils,NNS,O
New,NNP,O
clutch,NN,O
cable,NN,O
Upgraded,VBD,O
petcocks,NNS,O
Machine,NNP,O
shop,NN,O
dressed,VBD,O
the,DT,O
pistons,NNS,O
All,DT,O
fluids,NNS,O
changed,VBD,O
Electrical,NNP,O
totally,RB,O
redone,VBP,O
-bike,NN,O
comes,VBZ,O
with,IN,O
the,DT,O
original,JJ,O
old-school,JJ,O
blue,NN,O
California,NNP,O
license,NN,O
plate,NN,O
.,.,O
-,:,O
clean,JJ,O
title,NN,O
",",",",O
in,IN,O
hand,NN,O
(,(,O
in,IN,O
LA,NNP,O
),),O
HIGHLIGHTS,NNP,O
:,:,O
upgraded,JJ,O
euro-style,JJ,O
cafe,NN,O
handlebars,NNS,O
&,CC,O
mirrors,NNS,O
.,.,O
-,:,O
custom,NN,O
rebuilt,JJ,O
white,JJ,O
speedometer,NN,O
--,:,O
works,VBZ,O
perfectly,RB,O
-,:,O
the,DT,O
front,JJ,O
end,NN,O
of,IN,O
the,DT,O
bike,NN,O
is,VBZ,O
from,IN,O
a,DT,O
/6,JJ,O
model,NN,O
",",",",O
so,IN,O
it,PRP,O
has,VBZ,O
dual,JJ,O
disc,NN,O
brakes,NNS,O
that,WDT,O
actually,RB,O
work,VBP,O
",",",",O
as,IN,O
opposed,VBN,O
to,TO,O
the,DT,O
drum,NN,O
brakes,VBZ,O
they,PRP,O
originally,RB,O
came,VBD,O
with,IN,O
",",",",O
which,WDT,O
are,VBP,O
super,JJ,O
mushy,NN,O
and,CC,O
you,PRP,O
have,VBP,O
to,TO,O
really,RB,O
plan,VB,O
ahead,RB,O
when,WRB,O
you,PRP,O
're,VBP,O
trying,VBG,O
to,TO,O
stop,VB,O
.,.,O
These,DT,O
brakes,NNS,O
are,VBP,O
much,RB,O
much,JJ,O
safer,JJR,O
&,CC,O
way,NN,O
more,RBR,O
responsive,JJ,O
.,.,O
In,IN,O
other,JJ,O
words,NNS,O
",",",",O
they,PRP,O
actually,RB,O
brake,VBP,O
when,WRB,O
you,PRP,O
want,VBP,O
them,PRP,O
to,TO,O
.,.,O
-,:,O
chrome,JJ,O
side,NN,O
covers,VBZ,O
&,CC,O
horn,NN,O
.,.,O
chrome,VB,O
center,NN,O
stand,NN,O
.,.,O
these,DT,O
are,VBP,O
minor,JJ,O
details,NNS,O
that,WDT,O
make,VBP,O
this,DT,O
R75,NNP,O
way,NN,O
prettier,JJR,O
than,IN,O
most,JJS,O
of,IN,O
the,DT,O
ones,NNS,O
you,PRP,O
see,VBP,O
.,.,O
The,DT,O
bike,NN,O
is,VBZ,O
super,JJ,O
clean,JJ,O
&,CC,O
shiny,JJ,O
.,.,O
-The,CC,O
bike,NN,O
comes,VBZ,O
with,IN,O
both,DT,O
the,DT,O
original,JJ,O
seat,NN,O
&,CC,O
also,RB,O
a,DT,O
brand,NN,O
new,JJ,O
Corbin,NNP,O
cafe,JJ,O
racer,NN,O
seat,NN,O
(,(,O
there,EX,O
are,VBP,O
pictures,NNS,O
of,IN,O
both,DT,O
--,:,O
they,PRP,O
're,VBP,O
very,RB,O
easy,JJ,O
toswitch.,NN,O
),),O
.,.,O
both,DT,O
seats,NNS,O
are,VBP,O
perfect,JJ,O
",",",",O
no,DT,O
tears,NNS,O
or,CC,O
holes,NNS,O
.,.,O
-,:,O
Original,JJ,O
owner,NN,O
's,POS,O
manual,JJ,O
(,(,O
and,CC,O
vintage,VB,O
Clymer,NNP,O
's,POS,O
manual,JJ,O
),),O
.,.,O
-,:,O
Original,JJ,O
under-seat,JJ,O
tool,NN,O
kit,NN,O
.,.,O
New,NNP,O
tires,NNS,O
.,.,O
New,NNP,O
spark,NN,O
plug,NN,O
wires,NNS,O
.,.,O
New,NNP,O
points,NNS,O
.,.,O
Valves,NNS,O
adjusted,VBD,O
.,.,O
Timing,NN,O
set,NN,O
.,.,O
Carbs,NNP,O
balanced,VBD,O
.,.,O
New,NNP,O
battery,NN,O
mounts,NNS,O
.,.,O
New,NNP,O
air,NN,O
filter,NN,O
.,.,O
