Stock,NNP,O
I.D,NNP,O
.,.,O
-,:,O
T630598,NN,O
Body,NN,O
Layout,NNP,O
-,:,O
Touring,VBG,O
Odometer,NNP,O
-,:,O
50324,CD,O
Mi,NNP,O
Sale,NNP,O
Price,NNP,O
-,:,O
$,$,O
14888,CD,O
Ext,NNP,O
Color,NNP,O
-,:,O
Merlot,NN,O
V.I.N,NNP,O
.,.,O
-,:,O
1HD1KBM35BB630598,CD,O
To,TO,O
view,VB,O
full,JJ,O
details,NNS,O
on,IN,O
this,DT,O
2011,CD,O
Harley-Davidson,NNP,O
FLHX103,NNP,O
-,:,O
Street,NNP,O
Glide,NNP,O
PowerPak,NNP,O
load,NN,O
this,DT,O
URL,NNP,O
in,IN,O
your,PRP$,O
internet,NN,O
browser,NN,O
:,:,O
Visit,NN,O
out,IN,O
our,PRP$,O
huge,JJ,O
NEW,NNP,O
Harley,NNP,O
Davidson,NNP,O
bikes,NNS,O
with,IN,O
special,JJ,O
rates,NNS,O
for,IN,O
approved,JJ,O
buyers,NNS,O
...,:,O
Use,NNP,O
this,DT,O
web,NN,O
address,NN,O
in,IN,O
your,PRP$,O
browser,NN,O
:,:,O
Or,CC,O
you,PRP,O
can,MD,O
call,VB,O
then,RB,O
we,PRP,O
can,MD,O
answer,VB,O
all,DT,O
your,PRP$,O
questions,NNS,O
.,.,O
