For,IN,O
sale,NN,O
is,VBZ,O
my,PRP$,O
2011,CD,O
BMW,NNP,O
R1200GS,NNP,O
Adventure,NNP,O
motorcycle,NN,O
.,.,O
It,PRP,O
has,VBZ,O
been,VBN,O
meticulously,RB,O
maintained,VBN,O
and,CC,O
just,RB,O
recently,RB,O
had,VBD,O
its,PRP$,O
``,``,O
major,JJ,O
major,JJ,O
'','',O
service,NN,O
performed,VBD,O
.,.,O
This,DT,O
service,NN,O
was,VBD,O
$,$,O
"1,200",CD,O
and,CC,O
was,VBD,O
performed,VBN,O
at,IN,O
"40,000",CD,O
miles,NNS,O
.,.,O
The,DT,O
bike,NN,O
currently,RB,O
has,VBZ,O
"42,500",CD,O
miles,NNS,O
.,.,O
I,PRP,O
have,VBP,O
taken,VBN,O
this,DT,O
bike,NN,O
to,TO,O
the,DT,O
top,NN,O
of,IN,O
Alaska,NNP,O
and,CC,O
back,RB,O
.,.,O
It,PRP,O
has,VBZ,O
been,VBN,O
an,DT,O
absolutely,RB,O
incredible,JJ,O
adventure,NN,O
motorcycle,NN,O
",",",",O
extremely,RB,O
reliable,JJ,O
",",",",O
fast,RB,O
",",",",O
and,CC,O
fun,NN,O
.,.,O
Always,VBZ,O
a,DT,O
grin,NN,O
when,WRB,O
riding,VBG,O
this,DT,O
beast,NN,O
.,.,O
It,PRP,O
is,VBZ,O
the,DT,O
Adventure,NNP,O
model,NN,O
",",",",O
so,RB,O
upgraded,JJ,O
crash,NN,O
bars,NNS,O
",",",",O
larger,JJR,O
fuel,NN,O
tank,NN,O
",",",",O
more,JJR,O
travel,NN,O
in,IN,O
suspension,NN,O
",",",",O
among,IN,O
other,JJ,O
things,NNS,O
.,.,O
Some,DT,O
highlights,NNS,O
:,:,O
Touratech,NNP,O
everything,NN,O
!,.,O
Touratech,NNP,O
Hand,NNP,O
Guards,NNP,O
Touratech,NNP,O
skid,NN,O
plate,NN,O
Touratech,NNP,O
garmin,NN,O
gps,NN,O
mount,NN,O
(,(,O
does,VBZ,O
not,RB,O
come,VBN,O
with,IN,O
actual,JJ,O
gps,NNS,O
unit,NN,O
),),O
All,DT,O
sorts,NNS,O
of,IN,O
small,JJ,O
Touratech,NNP,O
protectors,NNS,O
for,IN,O
reservoirs,NNS,O
and,CC,O
electronics,NNS,O
and,CC,O
engine,NN,O
parts,NNS,O
.,.,O
Larger,NNP,O
windshield,VBD,O
Cruise,NNP,O
control,NN,O
wheel,NN,O
(,(,O
forget,VB,O
manufacturer,NN,O
name,NN,O
",",",",O
but,CC,O
its,PRP$,O
the,DT,O
best,JJS,O
you,PRP,O
can,MD,O
get,VB,O
),),O
Ram,NNP,O
mount,NN,O
for,IN,O
phone,NN,O
Aftermarket,NNP,O
cluster,NN,O
face,NN,O
with,IN,O
added,JJ,O
12,CD,O
volt,JJ,O
adapter,NN,O
Wired,NNP,O
for,IN,O
heated,VBN,O
vest,NN,O
Brand,NNP,O
new,JJ,O
Heidenau,NNP,O
