Year,NN,O
:,:,O
2013,CD,O
Make,NNP,O
:,:,O
Harley-Davidson,JJ,O
Model,NN,O
:,:,O
Sportster,NNP,O
-,:,O
XL,NN,O
883N,CD,O
Iron,NNP,O
883,CD,O
Engine,NNP,O
Type,NN,O
:,:,O
Pushrod-operated,JJ,O
",",",",O
overhead,JJ,O
valves,NNS,O
with,IN,O
hydraulic,JJ,O
",",",",O
self-adjusting,JJ,O
lifters,NNS,O
;,:,O
2,CD,O
valves,NNS,O
Engine,JJ,O
Size,NNP,O
:,:,O
883cc,CD,O
Purchased,VBD,O
motorcycle,NN,O
in,IN,O
2013,CD,O
;,:,O
original,JJ,O
owner,NN,O
.,.,O
Like,IN,O
new,JJ,O
.,.,O
Low,JJ,O
milage,NN,O
",",",",O
1400,CD,O
miles,NNS,O
.,.,O
Selling,VBG,O
due,JJ,O
to,TO,O
not,RB,O
having,VBG,O
time,NN,O
to,TO,O
ride,VB,O
it,PRP,O
.,.,O
Serious,JJ,O
inquiries,NNS,O
",",",",O
low,JJ,O
offers,NNS,O
will,MD,O
not,RB,O
be,VB,O
considered,VBN,O
.,.,O
Local,JJ,O
buyers,NNS,O
only,RB,O
",",",",O
will,MD,O
not,RB,O
ship,VB,O
or,CC,O
accept,VB,O
paypal,NN,O
.,.,O
