2006,CD,O
Suzuki,NNP,O
GSXR,NNP,O
600,CD,O
Turns,NNP,O
heads,NNS,O
everywhere,RB,O
!,.,O
Extremely,RB,O
clean,JJ,O
bike,IN,O
only,RB,O
20,CD,O
",",",",O
XXX,NNP,O
miles,NNS,O
on,IN,O
it,PRP,O
.,.,O
Barely,RB,O
broken,VBN,O
in,IN,O
.,.,O
Recent,JJ,O
services,NNS,O
with,IN,O
battery,NN,O
.,.,O
Extremely,RB,O
well,RB,O
maintained,VBN,O
.,.,O
It,PRP,O
also,RB,O
has,VBZ,O
a,DT,O
two,CD,O
brothers,NNS,O
slip,VBP,O
on,IN,O
exhaust,NN,O
that,IN,O
sounds,VBZ,O
amazing,JJ,O
and,CC,O
shorty,JJ,O
clutch,NN,O
and,CC,O
brake,NN,O
levers,NNS,O
.,.,O
I,PRP,O
love,VBP,O
this,DT,O
bike,NN,O
and,CC,O
think,VB,O
anyone,NN,O
else,RB,O
would,MD,O
as,RB,O
well,RB,O
.,.,O
Comes,NNS,O
with,IN,O
a,DT,O
passenger,NN,O
seat,NN,O
as,RB,O
well,RB,O
as,IN,O
the,DT,O
red,JJ,O
seat,NN,O
cowl,NN,O
.,.,O
(,(,O
I,PRP,O
also,RB,O
have,VBP,O
near,VBN,O
brand,NN,O
new,JJ,O
red,JJ,O
ICON,NNP,O
Airframe,NNP,O
Pro,NNP,O
Halo,NNP,O
helmet,VBD,O
that,IN,O
I,PRP,O
might,MD,O
throw,VB,O
in,IN,O
as,RB,O
well,RB,O
as,IN,O
Dainese,NNP,O
gloves,NNS,O
),),O
.,.,O
$,$,O
4500,CD,O
O.B.O,NNP,O
.,.,O
Call,VB,O
or,CC,O
text,VB,O
