I,PRP,O
have,VBP,O
a,DT,O
2009,CD,O
BMW,NNP,O
R1200,NNP,O
motorcycle,NN,O
for,IN,O
sale,NN,O
.,.,O
clean,JJ,O
title,NN,O
approximately,RB,O
101K,CD,O
miles,NNS,O
heated,VBN,O
grips,NNS,O
plenty,NN,O
of,IN,O
storage,NN,O
compartments,NNS,O
very,RB,O
comfortable,JJ,O
bike,NN,O
it,PRP,O
has,VBZ,O
one,CD,O
broken,VBN,O
turn,VBP,O
signal,JJ,O
and,CC,O
one,CD,O
broken,NN,O
luggage,NN,O
box,NN,O
hinge,NN,O
but,CC,O
other,JJ,O
than,IN,O
that,IN,O
it,PRP,O
is,VBZ,O
in,IN,O
good,JJ,O
mechanical,JJ,O
condition,NN,O
.,.,O
The,DT,O
camo,NN,O
green,JJ,O
paint,NN,O
is,VBZ,O
plasti,JJ,O
dip,NN,O
and,CC,O
can,MD,O
be,VB,O
removed,VBN,O
if,IN,O
you,PRP,O
'd,MD,O
like,VB,O
.,.,O
Runs,NNP,O
good,JJ,O
text,NN,O
or,CC,O
call,VB,O
anytime,RB,O
if,IN,O
you,PRP,O
are,VBP,O
interested,JJ,O
in,IN,O
buying,VBG,O
this,DT,O
bike,NN,O
(,(,O
3,CD,O
1,CD,O
o,NN,O
),),O
5,CD,O
7,CD,O
o,JJ,O
-,:,O
o,NN,O
3,CD,O
o,NN,O
4,CD,O
