TOP,NN,O
OF,IN,O
THE,NNP,O
LINE,NNP,O
&,CC,O
NEARLY,NNP,O
NEW,NNP,O
",",",",O
FRANK,NNP,O
THOMAS,NNP,O
SPORTS,NNP,O
BIKE,NNP,O
OR,NNP,O
ROAD,NNP,O
RACING,NNP,O
MOTORCYCLE,NNP,O
JACKET,NNP,O
WITH,NNP,O
LINER,NNP,O
.,.,O
Blue,NNP,O
",",",",O
white,JJ,O
and,CC,O
black,JJ,O
.,.,O
WAIST,NNP,O
LENGTH,NNP,O
.,.,O
ALL,NNP,O
WEATHER,NNP,O
",",",",O
WATER-PROOF,NNP,O
AQUA,NNP,O
PORE,NNP,O
FABRIC,NNP,O
THAT,NNP,O
BREATHS,NNP,O
FOR,NNP,O
BODY,NNP,O
COMFORT,NNP,O
.,.,O
SIZE,NNP,O
MEN,NNP,O
'S,POS,O
LARGE,NNP,O
.,.,O
OVER,NNP,O
$,$,O
200.00,CD,O
NEW,NNP,O
.,.,O
Has,NNP,O
Removable,JJ,O
Zippered,NNP,O
Liner,NNP,O
.,.,O
The,DT,O
liner,NN,O
is,VBZ,O
padded,VBN,O
&,CC,O
has,VBZ,O
a,DT,O
phone,NN,O
pocket,NN,O
with,IN,O
a,DT,O
velcro,NN,O
flap,NN,O
cover,NN,O
&,CC,O
a,DT,O
zippered,JJ,O
pocket,NN,O
that,WDT,O
is,VBZ,O
approx,JJ,O
6,CD,O
'','',O
x,NN,O
6,CD,O
'','',O
.,.,O
The,DT,O
liner,NN,O
zips,VBZ,O
into,IN,O
the,DT,O
jacket,NN,O
and,CC,O
also,RB,O
secures,VBZ,O
at,IN,O
top,JJ,O
with,IN,O
snap,NN,O
and,CC,O
has,VBZ,O
a,DT,O
zipper,NN,O
at,IN,O
base,NN,O
for,IN,O
FT,NNP,O
pants,NNS,O
.,.,O
All,DT,O
zippers,NNS,O
work,VBP,O
perfectly,RB,O
.,.,O
Jacket,NNP,O
has,VBZ,O
two,CD,O
front,NN,O
zippered,VBD,O
hand,NN,O
pockets,NNS,O
",",",",O
2,CD,O
zippered,VBD,O
air,NN,O
vents,NNS,O
at,IN,O
front,NN,O
and,CC,O
2,CD,O
zippered,VBD,O
air,NN,O
vents,NNS,O
in,IN,O
back,RB,O
.,.,O
HyperTec,NNP,O
High,NNP,O
Performance,NNP,O
Technical,NNP,O
Fabric,NNP,O
with,IN,O
CE,NNP,O
approved,VBD,O
Arma-Flex,NNP,O
shock,NN,O
protection,NN,O
at,IN,O
shoulders,NNS,O
and,CC,O
elbows,VBZ,O
100,CD,O
%,NN,O
Nylon,NNP,O
Outershell,NNP,O
and,CC,O
Lining,NNP,O
with,IN,O
100,CD,O
%,NN,O
Polyester,NNP,O
Fill,NNP,O
.,.,O
Tag,NNP,O
inside,IN,O
that,DT,O
states,VBZ,O
care,NN,O
of,IN,O
the,DT,O
hypertec,JJ,O
material,NN,O
:,:,O
``,``,O
a,DT,O
propietary,JJ,O
silicone,NN,O
or,CC,O
fluro,JJ,O
carbon,NN,O
spray,NN,O
will,MD,O
help,VB,O
mantain,VB,O
the,DT,O
water,NN,O
resistent,NN,O
qualities,NNS,O
of,IN,O
this,DT,O
garment,NN,O
'','',O
I,PRP,O
purchased,VBD,O
the,DT,O
jacket,NN,O
new,JJ,O
about,IN,O
four,CD,O
years,NNS,O
ago,RB,O
",",",",O
when,WRB,O
I,PRP,O
planned,VBD,O
on,IN,O
riding,VBG,O
motorcycles,NNS,O
.,.,O
I,PRP,O
literally,RB,O
used,VBD,O
the,DT,O
jacket,NN,O
only,RB,O
for,IN,O
about,IN,O
a,DT,O
half,JJ,O
hour,NN,O
before,IN,O
deciding,VBG,O
that,IN,O
I,PRP,O
did,VBD,O
not,RB,O
intend,VB,O
to,TO,O
become,VB,O
a,DT,O
rider,NN,O
.,.,O
It,PRP,O
's,VBZ,O
been,VBN,O
in,IN,O
the,DT,O
closet,NN,O
since,IN,O
that,DT,O
day,NN,O
.,.,O
It,PRP,O
's,VBZ,O
in,IN,O
perfect,JJ,O
new,JJ,O
condition,NN,O
.,.,O
Call,VB,O
me,PRP,O
at,IN,O
",",",",O
or,CC,O
respond,NN,O
by,IN,O
email,NN,O
.,.,O
