Scooter,NNP,O
Dynasty,NNP,O
-,:,O
Dealer,NNP,O
#,#,O
40605,CD,O
-,:,O
full,JJ,O
sales,NNS,O
and,CC,O
service,NN,O
motor,NN,O
scooter,NN,O
and,CC,O
motorcycle,NN,O
dealership,NN,O
515,CD,O
W.,NNP,O
Pico,NNP,O
Blvd,NNP,O
www.scooterdynasty.com,WRB,O
GENUINE,NNP,O
BUDDY,NNP,O
KICK,NNP,O
SCOOTERS,NNP,O
125cc,CD,O
Displacement,NNP,O
Top,NNP,O
Speed,NN,O
:,:,O
65-70mph,JJ,O
Fuel,NNP,O
Economy,NN,O
:,:,O
70-90mpg,JJ,O
Colors,NNS,O
:,:,O
Turquoise,NN,O
",",",",O
Tangerine,NNP,O
",",",",O
Titanium,NNP,O
",",",",O
White,NNP,O
**MADE,NN,O
IN,NNP,O
TAIWAN**,NNP,O
+++,NNP,O
**2,NNP,O
YEAR,NNP,O
WARRANTY,NNP,O
+++,NNP,O
**2,NNP,O
YEAR,NNP,O
ROAD,NNP,O
SIDE,NNP,O
ASSISTANCE,NNP,O
related,JJ,O
keywords,NNS,O
:,:,O
genuine,JJ,O
buddy,NN,O
kick,NN,O
",",",",O
efi,NN,O
