I,PRP,O
AM,VBP,O
NOT,RB,O
SELLING,VBG,O
A,NNP,O
MOTORCYCLES,NNP,O
BUT,NNP,O
I,PRP,O
AM,VBP,O
SELLING,VBG,O
A,DT,O
PROJECT,NN,O
BIKE,NNP,O
READY,NNP,O
TO,NNP,O
BE,NNP,O
CUSTOMIZED,NNP,O
...,:,O
WHAT,WP,O
I,PRP,O
MEAN,VBP,O
?,.,O
I,PRP,O
HAVE,VBP,O
A,DT,O
MOTORCYCLES,NNP,O
SHOP,NNP,O
",",",",O
I,PRP,O
DO,VBP,O
CASTOM,NNP,O
BIKE,NNP,O
FOR,NNP,O
CUSTOMERS,NNP,O
",",",",O
TAKE,NNP,O
A,NNP,O
LOOK,NNP,O
ON,NNP,O
FACEBOOK,NNP,O
``,``,O
UNIQUE,NNP,O
CYCLES,NNP,O
'','',O
I,PRP,O
AM,VBP,O
SELLING,VBG,O
NOT,NNP,O
A,NNP,O
MOTORCYCLES,NNP,O
LIKE,NNP,O
A,NNP,O
PROJECT,NNP,O
BUT,NNP,O
A,NNP,O
PROJET,NNP,O
BIKE,NNP,O
I,PRP,O
COULD,NNP,O
CUSTOM,NNP,O
THIS,NNP,O
TRIUMPH,NNP,O
SPEED,NNP,O
TRIPE,NNP,O
955CC,CD,O
PERFECTLY,NNP,O
RUNNING,NNP,O
FOR,NNP,O
YOU,NNP,O
UNDER,NNP,O
YOUR,NNP,O
TASTES,NNP,O
",",",",O
SO,NNP,O
WHATS,NNP,O
THE,NNP,O
DIFFERENCES,NNP,O
TO,NNP,O
BUY,NNP,O
A,NNP,O
CAFE,NNP,O
RACER,NNP,O
OR,NNP,O
STREETFIGHT,NNP,O
ALREADY,NNP,O
DONE,NNP,O
TO,NNP,O
BUY,NNP,O
A,NNP,O
PROJECT,NNP,O
BIKE,NNP,O
?,.,O
?,.,O
?,.,O
?,.,O
?,.,O
YOU,NN,O
CAN,NNP,O
BUILD,NNP,O
A,NNP,O
MOTORCYCLES,NNP,O
UNDER,NNP,O
YOUR,NNP,O
TASTE,NNP,O
IN,NNP,O
EVERY,NNP,O
PART,NNP,O
...,:,O
COLOR,NNP,O
",",",",O
SEAT,NNP,O
.,.,O
HANDLEBARD,NNP,O
.,.,O
TAILLIGHT,NNP,O
",",",",O
HEADLIGHT,NNP,O
",",",",O
TIRES,NNP,O
",",",",O
ECC,NNP,O
ECC,NNP,O
SO,NNP,O
YOU,NNP,O
COULD,NNP,O
ASK,NNP,O
TO,NNP,O
ME,NNP,O
TO,NNP,O
BUILD,NNP,O
A,NNP,O
BIKE,NNP,O
OF,IN,O
YOUR,NNP,O
DREAMS,NNP,O
PLEASE,NNP,O
FEEL,NNP,O
FREE,NNP,O
ASK,NNP,O
TO,NNP,O
ME,NNP,O
FOR,IN,O
A,NNP,O
FREE,NNP,O
ESTIMATE,NN,O
