2005,CD,O
HARLEY,NNP,O
DAVIDSON,NNP,O
ROAD,NNP,O
KING,NNP,O
"31,000",CD,O
MILES,NNP,O
ON,NNP,O
BIKE,NNP,O
SALVAGE,NNP,O
TITLE,NNP,O
",",",",O
NO,NNP,O
DAMAGE,NNP,O
NEW,NNP,O
BATTERY,NNP,O
RUNS,NNP,O
EXCELLENT,NNP,O
ASKING,NNP,O
$,$,O
"5,500",CD,O
FOR,NNP,O
DETAILS,NNP,O
CONTACT,NNP,O
MIKE,NNP,O
AT,NNP,O
PACIFIC,NNP,O
COAST,NNP,O
CYCLES,NNP,O
THIS,NNP,O
IS,VBZ,O
A,DT,O
LAND,NNP,O
LINE,NNP,O
",",",",O
PLEASE,NNP,O
NO,NNP,O
TEXT,NNP,O
MESSAGES,NNP,O
SERIOUS,NNP,O
BUYERS,NNP,O
ONLY,NNP,O
",",",",O
PLEASE,NNP,O
