Super,NNP,O
clean,VBZ,O
07,CD,O
Harley,NNP,O
Davidson,NNP,O
RoadGlide,NNP,O
.,.,O
25K,CD,O
miles,NNS,O
",",",",O
Lots,NNP,O
of,IN,O
chrome,NN,O
.,.,O
Serviced,VBD,O
regularly,RB,O
.,.,O
Too,NNP,O
many,JJ,O
extras,NNS,O
to,TO,O
list,VB,O
.,.,O
-Stage,VB,O
1,CD,O
Kit,NNP,O
-Vance,NNP,O
&,CC,O
Hines,NNP,O
True,NNP,O
Dual,NNP,O
Exhaust,NNP,O
-Crash,NNP,O
Bars,NNP,O
",",",",O
Saddlebag,NNP,O
Bars,NNP,O
",",",",O
Highway,NNP,O
Pegs,NNP,O
-Battery,NNP,O
Tender,NNP,O
-Premium,NN,O
Floorboards,NNP,O
-Saddlebag,NNP,O
Liners,NNP,O
-Adjustable,JJ,O
Backrest,NNP,O
-Detachable,JJ,O
Passenger,NNP,O
Backrest,NNP,O
-,:,O
'','',O
T-Bag,NN,O
'','',O
Travel,NNP,O
Bags,NNP,O
-Extra,NNP,O
Parts,NNP,O
",",",",O
FairingWindshield,NNP,O
",",",",O
etc,FW,O
-Owners,NNS,O
Manual,NNP,O
",",",",O
Service,NNP,O
Guide,NNP,O
-Helmets,NNP,O
(,(,O
Mens,NNP,O
and,CC,O
Womens,NNP,O
),),O
-Extra,NNP,O
C,NNP,O
&,CC,O
C,NNP,O
Wide,NNP,O
Solo,NNP,O
Saddle,NNP,O
Seat,NNP,O
(,(,O
in,IN,O
addition,NN,O
to,TO,O
factory,VB,O
seat,NN,O
),),O
Clean,NNP,O
Title,NNP,O
",",",",O
(,(,O
not,RB,O
Salvaged,NNP,O
),),O
",",",",O
2nd,CD,O
owner,NN,O
",",",",O
Registration,NNP,O
paid,VBD,O
thru,RB,O
7/2018,CD,O
Asking,VBG,O
"12,500",CD,O
OBO,NNP,O
.,.,O
NO,NNP,O
trades,NNS,O
",",",",O
NO,NNP,O
test,NN,O
rides,NNS,O
(,(,O
unless,IN,O
you,PRP,O
have,VBP,O
$,$,O
"12,500",CD,O
cash,NN,O
),),O
",",",",O
and,CC,O
NO,NNP,O
",",",",O
I,PRP,O
do,VBP,O
n't,RB,O
need,VB,O
your,PRP$,O
help,NN,O
selling,NN,O
it,PRP,O
.,.,O
