2012,CD,O
GSXR-1000,JJ,O
13k,CD,O
miles,NNS,O
2,CD,O
keys,NNS,O
Title,NNP,O
in,IN,O
hand,NN,O
Bought,NNP,O
as,IN,O
a,DT,O
replacement,NN,O
bike,NN,O
and,CC,O
no,DT,O
longer,JJR,O
care,NN,O
to,TO,O
ride,VB,O
.,.,O
Full,NNP,O
fluid,NN,O
change,NN,O
.,.,O
Oil,NN,O
",",",",O
filter,NN,O
",",",",O
coolant,NN,O
flushed,VBD,O
.,.,O
New,NNP,O
chain,NN,O
",",",",O
tires,NNS,O
have,VBP,O
plenty,NN,O
of,IN,O
tread,NN,O
with,IN,O
nipples,NNS,O
on,IN,O
the,DT,O
sidewall,NN,O
still,RB,O
.,.,O
Shorty,JJ,O
levers,NNS,O
FULL,NNP,O
Arkapovic,NNP,O
exhaust,JJ,O
Cons,NNP,O
",",",",O
it,PRP,O
has,VBZ,O
Chinese,JJ,O
plastics,NNS,O
on,IN,O
it,PRP,O
.,.,O
One,CD,O
piece,NN,O
flew,VBD,O
off,IN,O
the,DT,O
tail,NN,O
.,.,O
Plasti,NNP,O
dipped,VBD,O
Blue,NNP,O
",",",",O
white,JJ,O
",",",",O
grey,NN,O
to,TO,O
go,VB,O
along,IN,O
the,DT,O
lines,NNS,O
of,IN,O
the,DT,O
Suzuki,NNP,O
color,NN,O
scheme,NN,O
.,.,O
Could,NNP,O
use,VB,O
a,DT,O
new,JJ,O
foot,NN,O
brake,NN,O
lever,NN,O
.,.,O
Come,NNP,O
get,VB,O
it,PRP,O
out,IN,O
of,IN,O
my,PRP$,O
garage,NN,O
",",",",O
looking,VBG,O
to,TO,O
free,VB,O
up,RP,O
space,NN,O
.,.,O
This,DT,O
is,VBZ,O
one,CD,O
of,IN,O
the,DT,O
cheaper,JJR,O
1000,CD,O
's,POS,O
you,PRP,O
'll,MD,O
find,VB,O
out,RP,O
there,RB,O
right,RB,O
now,RB,O
.,.,O
Priced,NNP,O
just,RB,O
so,RB,O
I,PRP,O
can,MD,O
get,VB,O
rid,JJ,O
of,IN,O
it,PRP,O
in,IN,O
a,DT,O
pain,NN,O
free,JJ,O
sale,NN,O
.,.,O
If,IN,O
the,DT,O
ad,NN,O
is,VBZ,O
up,RP,O
I,PRP,O
still,RB,O
have,VBP,O
it,PRP,O
!,.,O
Willing,VBG,O
to,TO,O
deliver,VB,O
or,CC,O
meet,VB,O
in,IN,O
Baker,NNP,O
California,NNP,O
with,IN,O
a,DT,O
deposit,NN,O
If,IN,O
interested,JJ,O
please,NN,O
text,NN,O
.,.,O
