Up,IN,O
for,IN,O
sale,NN,O
is,VBZ,O
an,DT,O
all,DT,O
original,JJ,O
BMW,NNP,O
R65LS,NNP,O
Motorcycle,NNP,O
that,WDT,O
has,VBZ,O
been,VBN,O
perfectly,RB,O
maintained,VBN,O
.,.,O
This,DT,O
bike,NN,O
is,VBZ,O
the,DT,O
LS,NNP,O
model,NN,O
which,WDT,O
is,VBZ,O
harder,JJR,O
to,TO,O
find,VB,O
than,IN,O
the,DT,O
standard,JJ,O
R65,NNP,O
.,.,O
It,PRP,O
's,VBZ,O
an,DT,O
80,CD,O
's,POS,O
cafe,JJ,O
racer,NN,O
style,NN,O
bike,NN,O
.,.,O
They,PRP,O
made,VBD,O
less,JJR,O
than,IN,O
6500,CD,O
for,IN,O
the,DT,O
entire,JJ,O
world,NN,O
!,.,O
It,PRP,O
is,VBZ,O
also,RB,O
known,VBN,O
as,IN,O
the,DT,O
Star,NNP,O
Wars,NNP,O
Motorcycle,NNP,O
.,.,O
Here,RB,O
is,VBZ,O
why,WRB,O
:,:,O
'','',O
In,IN,O
1983,CD,O
",",",",O
George,NNP,O
Lucas,NNP,O
released,VBD,O
``,``,O
Return,NNP,O
of,IN,O
the,DT,O
Jedi,NNP,O
",",",",O
'','',O
the,DT,O
third,JJ,O
movie,NN,O
in,IN,O
his,PRP$,O
epic,NN,O
space,NN,O
fantasy,NN,O
",",",",O
Star,NNP,O
Wars,NNP,O
.,.,O
And,CC,O
no,DT,O
motorcyclist,NN,O
who,WP,O
's,VBZ,O
seen,VBN,O
it,PRP,O
can,MD,O
forget,VB,O
the,DT,O
mach-speed,JJ,O
hover,NN,O
bike,NN,O
duel,NN,O
through,IN,O
the,DT,O
redwood,NN,O
landscape,NN,O
on,IN,O
the,DT,O
forest,JJS,O
planet,NN,O
of,IN,O
Endor,NNP,O
.,.,O
That,DT,O
same,JJ,O
year,NN,O
saw,VBD,O
the,DT,O
release,NN,O
of,IN,O
the,DT,O
BMW,NNP,O
R65LS,NNP,O
--,:,O
a,DT,O
sleek,JJ,O
",",",",O
sporty,JJ,O
version,NN,O
of,IN,O
the,DT,O
standard,JJ,O
R65,NNP,O
.,.,O
With,IN,O
its,PRP$,O
out-of-this-world,JJ,O
design,NN,O
",",",",O
you,PRP,O
have,VBP,O
to,TO,O
wonder,VB,O
if,IN,O
LS,NNP,O
designer,NN,O
Hans,NNPS,O
Muth,NNP,O
and,CC,O
Lucas,NNP,O
were,VBD,O
n't,RB,O
drinking,VBG,O
from,IN,O
the,DT,O
same,JJ,O
punch,NN,O
bowl,NN,O
.,.,O
With,IN,O
its,PRP$,O
sharp,JJ,O
angles,NNS,O
and,CC,O
sporting,VBG,O
disposition,NN,O
",",",",O
Muth,NNP,O
's,POS,O
creation,NN,O
sparked,VBD,O
a,DT,O
definitive,JJ,O
``,``,O
love,VB,O
it,PRP,O
'','',O
or,CC,O
``,``,O
hate,VB,O
it,PRP,O
'','',O
reaction,NN,O
--,:,O
and,CC,O
it,PRP,O
still,RB,O
does,VBZ,O
today.,VB,O
``,``,O
It,PRP,O
has,VBZ,O
the,DT,O
following,VBG,O
upgrades,NNS,O
that,WDT,O
came,VBD,O
with,IN,O
the,DT,O
LS,NNP,O
model,NN,O
:,:,O
-,:,O
Dual,JJ,O
Brembo,NNP,O
disc,NN,O
brakes,NNS,O
-,:,O
Upgraded,VBN,O
Transmission,NNP,O
-,:,O
Rear,JJ,O
seat,NN,O
fairing,VBG,O
-,:,O
Front,NN,O
Fairing,VBG,O
-,:,O
Cast-alloy,JJ,O
mag-type,JJ,O
wheels,NNS,O
-,:,O
Black,NNP,O
powder-coated,JJ,O
pipes,NNS,O
This,DT,O
is,VBZ,O
a,DT,O
great,JJ,O
daily,JJ,O
commuter,NN,O
",",",",O
a,DT,O
fun,NN,O
canyon,NN,O
carver,NN,O
and,CC,O
a,DT,O
perfect,JJ,O
beginner,NN,O
bike,NN,O
as,RB,O
well,RB,O
.,.,O
Its,PRP$,O
very,RB,O
comfortable,JJ,O
and,CC,O
easy,JJ,O
to,TO,O
ride,VB,O
and,CC,O
great,JJ,O
to,TO,O
handle,VB,O
in,IN,O
the,DT,O
turns,NNS,O
with,IN,O
exceptional,JJ,O
braking,VBG,O
power,NN,O
.,.,O
Riding,VBG,O
around,IN,O
you,PRP,O
will,MD,O
be,VB,O
hard,RB,O
pressed,VBN,O
to,TO,O
see,VB,O
another,DT,O
LS,NNP,O
.,.,O
It,PRP,O
turns,VBZ,O
heads,NNS,O
where,WRB,O
ever,RB,O
I,PRP,O
ride,VBP,O
.,.,O
I,PRP,O
am,VBP,O
the,DT,O
second,JJ,O
owner,NN,O
and,CC,O
love,VB,O
riding,VBG,O
it,PRP,O
.,.,O
Here,RB,O
are,VBP,O
some,DT,O
specs,NN,O
on,IN,O
the,DT,O
LS,NNP,O
:,:,O
Years,NNS,O
produced,VBD,O
:,:,O
1983-1985,JJ,O
Total,JJ,O
production,NN,O
:,:,O
"6,389",CD,O
Claimed,NNP,O
power,NN,O
:,:,O
50hp,CD,O
Top,NNP,O
speed,NN,O
:,:,O
108mph,CD,O
Engine,NNP,O
type,NN,O
:,:,O
Horizontally-opposed,JJ,O
twin,NN,O
Weight,NNP,O
(,(,O
dry,JJ,O
),),O
:,:,O
189kg,CD,O
(,(,O
417lb,CD,O
),),O
MPG,NN,O
:,:,O
45-60,JJ,O
The,DT,O
condition,NN,O
of,IN,O
the,DT,O
bike,NN,O
is,VBZ,O
great,JJ,O
.,.,O
I,PRP,O
went,VBD,O
through,IN,O
the,DT,O
entire,JJ,O
mechanics,NNS,O
of,IN,O
the,DT,O
bike,NN,O
and,CC,O
redid,VB,O
the,DT,O
brakes,NNS,O
",",",",O
put,VB,O
on,IN,O
new,JJ,O
tires,NNS,O
",",",",O
and,CC,O
did,VBD,O
a,DT,O
basic,JJ,O
motor,NN,O
tuning,VBG,O
.,.,O
Cleaned,VBD,O
the,DT,O
carbs,NN,O
",",",",O
new,JJ,O
plugs,NNS,O
",",",",O
added,VBD,O
inline,NN,O
fuel,NN,O
filter,NN,O
and,CC,O
new,JJ,O
wires,NNS,O
etc,VBP,O
...,:,O
It,PRP,O
does,VBZ,O
have,VB,O
a,DT,O
rear,JJ,O
seal,NN,O
that,WDT,O
still,RB,O
needs,VBZ,O
to,TO,O
be,VB,O
replaced,VBN,O
.,.,O
Cosmetically,NNP,O
its,PRP$,O
about,IN,O
perfect,NN,O
.,.,O
There,EX,O
is,VBZ,O
a,DT,O
small,JJ,O
scratch,NN,O
