Body,NNP,O
Style,NNP,O
-,:,O
Touring,VBG,O
Ext,NNP,O
.,.,O
-,:,O
Black/Silver,IN,O
Sale,NNP,O
Price,NNP,O
-,:,O
$,$,O
13995,CD,O
Engine/Powertrain,NNP,O
-,:,O
V-Twin,JJ,O
Mileage,NNP,O
-,:,O
22124,CD,O
Mil,NNP,O
Stock,NNP,O
No,NNP,O
.,.,O
-,:,O
T615746,NN,O
Vehicle,NNP,O
ID,NNP,O
#,#,O
-,:,O
1HD1FC436AB615746,CD,O
If,IN,O
you,PRP,O
want,VBP,O
more,JJR,O
photos,NNS,O
on,IN,O
this,DT,O
2010,CD,O
Harley-Davidson,NNP,O
FLHTCU,NNP,O
-,:,O
Ultra,NNP,O
Classic,NNP,O
Electra,NNP,O
Glide,NNP,O
",",",",O
visit,NN,O
this,DT,O
URL,NNP,O
with,IN,O
your,PRP$,O
internet,NN,O
browser,NN,O
:,:,O
Visit,VB,O
our,PRP$,O
huge,JJ,O
NEW,NNP,O
Harley,NNP,O
Davidson,NNP,O
motorcycles,VBZ,O
with,IN,O
special,JJ,O
rates,NNS,O
for,IN,O
qualified,JJ,O
buyers,NNS,O
...,:,O
Use,NNP,O
this,DT,O
web,NN,O
address,NN,O
into,IN,O
your,PRP$,O
browser,NN,O
:,:,O
Or,CC,O
you,PRP,O
can,MD,O
call,VB,O
us,PRP,O
anytime,RB,O
then,RB,O
our,PRP$,O
staff,NN,O
can,MD,O
help,VB,O
answer,VB,O
any,DT,O
questions,NNS,O
.,.,O
