This,DT,O
here,RB,O
is,VBZ,O
a,DT,O
'99,JJ,O
EX250,NNP,O
with,IN,O
"12,689",CD,O
miles,NNS,O
on,IN,O
it,PRP,O
.,.,O
I,PRP,O
bought,VBD,O
it,PRP,O
in,IN,O
2013,CD,O
with,IN,O
about,IN,O
7000,CD,O
miles,NNS,O
on,IN,O
it,PRP,O
and,CC,O
recently,RB,O
upgraded,VBD,O
to,TO,O
a,DT,O
2014,CD,O
EX300,NNP,O
.,.,O
This,DT,O
bike,NN,O
runs,VBZ,O
well,RB,O
but,CC,O
has,VBZ,O
a,DT,O
couple,NN,O
issues,NNS,O
you,PRP,O
should,MD,O
be,VB,O
aware,JJ,O
of,IN,O
.,.,O
The,DT,O
front,JJ,O
right,JJ,O
handle,NN,O
is,VBZ,O
bent,JJ,O
from,IN,O
something,NN,O
that,WDT,O
occurred,VBD,O
before,IN,O
my,PRP$,O
time,NN,O
.,.,O
I,PRP,O
have,VBP,O
a,DT,O
replacement,NN,O
but,CC,O
never,RB,O
got,VBD,O
around,IN,O
to,TO,O
installing,VBG,O
it,PRP,O
.,.,O
If,IN,O
I,PRP,O
can,MD,O
scare,VB,O
it,PRP,O
up,RP,O
",",",",O
I,PRP,O
'll,MD,O
throw,VB,O
it,PRP,O
in,IN,O
.,.,O
Also,RB,O
",",",",O
it,PRP,O
is,VBZ,O
in,IN,O
dire,JJ,O
need,NN,O
of,IN,O
a,DT,O
front,JJ,O
brake,NN,O
job,NN,O
.,.,O
That,DT,O
should,MD,O
n't,RB,O
be,VB,O
a,DT,O
problem,NN,O
for,IN,O
a,DT,O
shop,NN,O
but,CC,O
I,PRP,O
could,MD,O
n't,RB,O
manage,VB,O
it,PRP,O
myself,PRP,O
.,.,O
Busted,VBD,O
a,DT,O
socket,NN,O
on,IN,O
the,DT,O
caliper,NN,O
nut,NN,O
.,.,O
Finally,RB,O
",",",",O
I,PRP,O
managed,VBD,O
to,TO,O
bust,VB,O
the,DT,O
right,JJ,O
rear,NN,O
blinker,NN,O
by,IN,O
applying,VBG,O
too,RB,O
much,JJ,O
force,NN,O
with,IN,O
a,DT,O
bungee,NN,O
cord,NN,O
.,.,O
I,PRP,O
replaced,VBD,O
the,DT,O
stock,NN,O
front,NN,O
blinkers,NNS,O
(,(,O
stalk,VB,O
type,NN,O
ones,NNS,O
),),O
with,IN,O
LED,NNP,O
flushmounts,NNS,O
",",",",O
and,CC,O
replaced,VBD,O
the,DT,O
front,NN,O
windscreen,NN,O
with,IN,O
an,DT,O
aftermarket,NN,O
one,CD,O
.,.,O
Other,JJ,O
than,IN,O
that,DT,O
",",",",O
it,PRP,O
's,VBZ,O
all,DT,O
stock,NN,O
.,.,O
